F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,class
1615.98,1657.33,1645.2,1806.05,1689.52,1621.49,1641.7,1753.17,-43.44,-34.39,62.99,-36.54,-133.06,-48.54,40.09,40.18,-61.95,-69.37,-78.98,-79.61,38.05,41.47,-76.06,-111.28,-156.18,572904613.2,1
1591.06,1645.78,1643.91,1797.52,1690.13,1585.09,1618.17,1743.73,-118.88,-130.52,-85.72,-32.51,-137.76,-40.36,34.84,41.17,-96.82,-90.25,-93.55,-85.36,3.18,29.25,-170.07,-134.97,-192.67,572757703.1,0
1563.92,1631.05,1636.58,1787.68,1690.39,1555.22,1595.86,1734,-103.55,-260.03,-170.07,-35.38,-136.74,-29.71,33.85,41.75,-79.27,-82.24,-87.69,-88.03,20.73,20.65,-196.71,-150.98,-218.27,564374385.6,1
1547.47,1607.17,1625.95,1778.22,1690.89,1542.39,1581.47,1725.48,-102.71,-238.18,-148.8,-35.16,-141.61,-22.53,36.32,39.61,-73.43,-77.24,-84.23,-84.66,26.57,16.83,-110.89,-122.99,-185.5,566177369.5,0
1523.99,1581.89,1614.28,1768.46,1691.65,1528.95,1567.04,1716.72,-91.35,-210.37,-125.74,-32.16,-139.19,-22.68,35.34,40.01,-77.46,-80.69,-86.62,-86.98,22.54,23.28,-102.91,-125.86,-189.3,563735272.4,0
1521.57,1568.78,1610.96,1760.68,1692.86,1546.41,1569.63,1711.42,69.04,-55.52,-61.48,-29.6,-129.54,-20.99,44.09,40.93,-55.68,-62.04,-73.69,-74.41,44.32,31.15,-46.52,-98.29,-155.5,557566287.2,1
1535.4,1563.23,1606.57,1754.15,1693.84,1558.08,1571.78,1706.32,85.96,-49.75,-174.07,-35.97,-119.01,-15.77,44.1,40.41,-55.65,-60.64,-73.68,-74.4,44.35,37.07,-27.17,-87.49,-143.29,562682336.1,1
1571.86,1567.89,1601.02,1748.88,1695.15,1597.96,1591.05,1705.2,161.02,78.74,-77.16,-37.61,-108.22,-9.8,53.06,46.53,-29.19,-33.83,-57.97,-59.12,70.81,53.16,56.77,-47.93,-97.41,564214697.3,1
1603.23,1575.35,1595.21,1743.83,1696.26,1623.16,1606.05,1703.96,171.51,54.13,-38.86,-36.94,-101.1,-15.64,52.66,46.62,-21.72,-34.9,-58.65,-59.78,78.28,64.48,92.86,-36.74,-85.36,570215101.1,0
1640.85,1582.42,1593.62,1738.75,1697.41,1645.5,1621.34,1703.42,108.84,96.76,53.32,-33.84,-92.63,-16.27,54.12,46.27,-6.37,-27.92,-55.94,-57.15,93.63,80.91,114.83,-28.95,-77.21,570952307.7,1
1679.05,1600.31,1603.3,1735.89,1699.03,1687.78,1648.8,1706.12,190.94,260.07,141.19,-22.6,-79.9,-17.46,60.59,50.13,-1.67,-5.99,-42.54,-44.11,98.33,90.08,172.16,13.28,-32.28,575100863.6,1
1696.45,1615.93,1605.96,1730.57,1700.03,1681.32,1652.37,1704.64,-9.35,172.94,69.39,-18.25,-71.09,-20.54,50.83,50.15,-30.68,-33.73,-59.49,-60.6,69.32,87.09,97.02,-16.45,-65.29,581640834.7,0
1700.74,1636.3,1613.11,1725.07,1701.11,1687.28,1660.88,1704.43,25.62,182.46,79.75,-18.28,-68,-22.75,53.23,46.81,-22.09,-23.3,-54.47,-55.72,77.91,81.85,54.32,-31.66,-81.62,573418254.4,1
1691.85,1647.54,1613.81,1718.15,1701.83,1667.9,1655.11,1701.48,-61.04,127.07,35.72,-19.33,-67.43,-21.99,47.53,49.45,-41.64,-42.55,-65.89,-66.83,58.36,68.53,40.83,-36,-86.17,580689070.2,0
1682.02,1661.44,1617.21,1710.71,1702.53,1658.94,1652.55,1699.11,-131.33,59.7,128.74,-11.08,-65.22,-19.57,48.54,54.48,-38.32,-39.28,-63.95,-64.94,61.68,65.98,11.96,-50.16,-99.37,573787244,1
1656.2,1667.63,1626.56,1703.52,1703.14,1653.71,1650.85,1696.92,-25.16,61.82,147.78,1.15,-59.41,-15.36,48.74,54.97,-37.7,-38.67,-63.59,-64.59,62.3,60.78,21.56,-36.61,-87.51,576873775.6,0
1655.23,1675.84,1638.57,1696.7,1703.9,1656.99,1653.16,1695.61,-35.65,-14.21,146.81,12.52,-53.24,-6.7,50.61,53.01,-41.51,-33.09,-58.96,-61.37,58.49,60.82,46.58,-14.25,-70.12,575485868.4,0
1647.06,1673.9,1648.68,1690.44,1704.62,1657.45,1654.11,1694.15,29.25,-15.19,156.32,23.36,-45.41,3.54,50.11,49.65,-43.38,-34.51,-58.16,-62.19,56.62,59.13,23.39,-19.4,-75.14,570986570.6,0
1639.62,1665.74,1655.1,1683.23,1705.12,1635.61,1642.8,1690.14,-49.12,-98.26,10.58,26.14,-43.23,15.09,44.07,46.63,-73.36,-52.77,-67.93,-72.73,26.64,47.25,-91.51,-58.93,-103.23,568864915.1,0
1615.6,1648.81,1650.79,1675.45,1705.22,1597.38,1620.64,1683.51,-122.33,-251.45,-60.51,30.5,-42.63,25.71,38.7,45.25,-94.18,-72.28,-80.18,-84,5.82,29.69,-202.12,-113.89,-137.27,562154605.9,0
1597.24,1626.72,1648.65,1668.69,1705.36,1582.08,1608.06,1678.33,-112.06,-116.92,-126.27,28.61,-35.3,30.16,41.98,46,-83,-63.88,-72.72,-79.15,17,16.49,-163.17,-100.68,-126.68,558549904,1
1563.55,1609.39,1635.6,1661.3,1705.15,1553.08,1587.52,1671.15,-163.3,-204.11,-178.49,23.24,-29.41,30.07,37.95,37.99,-95.97,-79.37,-84.25,-88.09,4.03,8.95,-142.3,-120.4,-136.07,560997052.6,0
1524.04,1585.55,1620.4,1653.11,1704.73,1522.33,1564.49,1662.91,-131.08,-168.3,-229.34,12.37,-24.37,22.42,35.71,36.85,-91.86,-88.61,-90.69,-85.89,8.14,9.72,-152.76,-161.28,-157.3,553353002.3,0
1481.15,1560.39,1598.07,1645.56,1703.85,1474.04,1530.48,1651.72,-143.46,-263.58,-394.91,-8.25,-20.84,11.54,30.92,35.55,-96.74,-96.74,-97.2,-90.52,3.26,5.14,-155.75,-204.57,-179.83,549707263.5,0
1445.76,1530.68,1567.47,1638.05,1702.68,1430.69,1496.57,1639.65,-207.52,-299.28,-324.44,-23.39,-23.85,-0.52,29.22,36.89,-92.02,-92.16,-93.13,-95.03,7.98,6.46,-157.79,-230.93,-198.85,544165957,0
1429.64,1513.44,1553.36,1631.7,1702.04,1444.09,1491.9,1633.04,-24.18,-192.64,-228.29,-35.24,-23.15,-15.71,42.17,43.53,-60.21,-65.23,-69.54,-77.96,39.79,17.01,-85.12,-152.32,-153.74,542399191.9,1
1422.96,1493.25,1536.39,1625.71,1701.41,1449.94,1486.4,1626.32,0.81,-196.74,-167.49,-43.06,-27.24,-27.47,41.57,44.35,-62.46,-67.19,-71.26,-79.2,37.54,28.44,-70.35,-138.34,-147.01,551720332.2,1
1426.39,1475.22,1525.6,1618.87,1700.84,1459.3,1484.88,1620.5,100.57,-113.89,-163.01,-54.28,-31.08,-41.52,43.1,44.16,-57.03,-63.72,-68.21,-77,42.97,40.1,-35.2,-104.28,-125.76,558898564.5,1
1451.3,1466.22,1515.67,1612.28,1700.44,1473.52,1487.98,1615.86,158.01,-18.94,-141.27,-65.4,-37.38,-49.41,45.36,46.22,-51.01,-58.63,-62.73,-73.78,48.99,43.17,-10.41,-83.45,-112.81,558205397.1,0
1490.33,1468.05,1508.23,1607.64,1700.28,1495.39,1497.28,1612.85,68.23,-12.35,-124.41,-75.83,-44.25,-57.68,48.76,51.15,-41.67,-50.75,-53.8,-68.78,58.33,50.1,9.09,-69.91,-104.14,557302446.9,1
1496.21,1462.93,1496.57,1602.37,1700.06,1497.02,1497.83,1608.44,38.64,5.2,-158.1,-87.92,-49.93,-63.97,45.57,50.2,-49.81,-58.99,-61.54,-74,50.19,52.5,17.07,-71.75,-104.2,562133244.2,0
1518.96,1470.96,1490.64,1598.09,1700,1523.14,1511.93,1607.14,97.37,114.56,-16.52,-88.96,-57.26,-69.61,52.1,52.36,-20.02,-43.06,-44.98,-63.9,79.98,62.83,90.36,-28.92,-81.09,554376604.5,1
1549.26,1487.83,1493.33,1595.31,1700.24,1558.59,1533.31,1608.02,127.54,252.06,108.6,-82.46,-59.44,-69.6,56.18,54.98,-1.54,-31.58,-33.89,-56.62,98.46,76.21,155.08,18.7,-56.79,558437580.8,1
1580.18,1515.74,1503.02,1595.16,1700.8,1591.25,1555.72,1609.92,117.45,312.62,105.1,-73.56,-59.92,-64.61,58.1,53.06,-5.42,-25.83,-28.34,-52.98,94.58,91.01,162.21,46.34,-42.28,565341203.5,0
1604.24,1547.28,1510.73,1592.7,1701.62,1613.97,1574.58,1611.86,159.14,188.52,164.34,-60.37,-58.94,-54.15,58.31,53.17,-4.65,-25.23,-26.12,-52.6,95.35,96.13,142.36,55.68,-38.8,567451520.2,1
1635.42,1565.82,1522.24,1592.97,1702.12,1628.05,1589.42,1613.6,80.83,194.58,195.39,-44.04,-59.11,-42.52,57.96,49.05,-5.52,-25.91,-26.79,-53.03,94.48,94.8,104.97,46.88,-41.84,569828656.6,1
1648.46,1583.71,1535.07,1595,1702.84,1632.22,1598.72,1614.66,11.05,162.54,263.11,-18.73,-60.34,-31.71,56.2,48.56,-9.75,-29.23,-30.07,-55.14,90.25,93.36,85.74,43.99,-41.48,572934669.1,1
1646,1597.63,1552.2,1596.74,1703.77,1627.22,1602.08,1614.76,-39.37,115.24,273.25,4.26,-58.44,-18,53.59,46.84,-16.07,-34.19,-34.97,-58.28,83.93,89.55,54.64,20.57,-51.33,569091964.5,1
1649.59,1614.89,1575.81,1598.27,1704.9,1643,1615.26,1617.1,15.14,135.43,203.66,20.87,-48.55,-0.01,58.67,45.68,-0.65,-20.67,-22.94,-50.56,99.35,91.17,74,51.5,-34.24,568081973.9,1
1654.47,1629.35,1591.02,1598.63,1706.46,1656.59,1627.72,1619.72,27.56,183.5,222.14,35.86,-40.01,20.93,59.44,50.74,-6.74,-8.53,-21.01,-49.32,93.26,92.18,92.04,74.57,-20.75,574296450,0
1661.87,1648.65,1607.56,1599.19,1707.97,1668.8,1639.63,1622.6,52.66,117.83,215.2,50.4,-29.15,33.76,60.26,49.71,-4.6,-6.24,-19.03,-48.05,95.4,96,88.96,74.48,-19.13,572370722,1
1672.99,1660.73,1623.15,1600.56,1709.39,1677.93,1649.91,1625.48,78.99,66.69,194.23,63.31,-18.08,48.09,60.53,53.54,-7.83,-4.89,-18.41,-47.65,92.17,93.61,96.3,82.83,-13.56,574699588.3,0
1675.99,1660.99,1632.45,1600.34,1710.3,1662.68,1646.69,1625.75,-42.39,-24.41,93.04,71.67,-4.7,59.41,52.31,49.56,-32.92,-20.54,-31.83,-56.26,67.08,84.88,13.53,33.78,-39.08,570705963,0
1669.08,1659.34,1639.65,1598.03,1711.47,1655.13,1645.47,1626.3,-43.76,-19.4,139.74,83.13,9.97,66.69,53.15,49.84,-34.77,-18.62,-30.18,-55.21,65.23,74.83,-6.27,32.54,-40.42,568682412,0
1663.31,1658.89,1650.7,1596.03,1712.71,1655.06,1647.19,1627.43,-38.29,-1.29,79.54,86.82,18.87,69.05,54.78,49.57,-30.96,-14.97,-26.18,-53.2,69.04,67.12,-7.7,45.28,-34.24,569637615.6,1
1658.78,1660.32,1657.5,1595.2,1713.89,1660.23,1651.44,1629.12,-25.63,30.01,41.06,84.22,28.15,75.64,56.49,50.6,-35.92,-11.15,-22.86,-51.1,64.08,66.11,48.38,67.8,-22.22,573690488.4,1
1647.12,1660.06,1658.1,1595.22,1714.94,1652.78,1648.98,1629.46,5.72,20.68,-18.69,79.46,33.77,74.09,52.06,52.35,-64.69,-19.14,-29.8,-55.5,35.31,56.14,-90.62,32.98,-39.74,572816322.9,0
1639.46,1657.72,1653.62,1594.47,1715.67,1633.15,1638.96,1628.07,-46.14,-80.68,-65.54,70.62,36.42,66.4,46.74,53.84,-97.48,-29.89,-39.14,-60.88,2.52,33.97,-150.73,10.16,-51.43,575316313.2,0
1645.54,1657.31,1654.4,1595.9,1716.87,1645.58,1644.68,1629.73,15.5,-13.35,14.21,63.65,39.92,55.6,55.29,55.97,-36.48,-11.19,-22.89,-49.95,63.52,33.78,4.02,54.16,-26.07,570413163.9,1
1658.3,1660.8,1658.87,1597.89,1718.25,1669.96,1658.15,1633.22,48.16,25.51,78.17,56.54,46.6,44.56,59.69,61.32,-12.14,-4.12,-12.65,-43.3,87.86,51.3,138.29,99.47,2.99,578839029.1,1
1649.43,1654.11,1657.84,1598.54,1718.86,1655.38,1652.34,1632.94,-11.66,-69.97,9.02,46.38,48.28,36.35,49.62,57.9,-75.63,-25.66,-32.27,-56.04,24.37,58.59,-45.49,36.36,-32.23,583249890.8,0
1648.52,1647.82,1658.99,1600.96,1719.39,1648.03,1648.88,1632.96,39.43,1.14,-41.25,36.96,47.33,29,50.31,63.19,-70.77,-24.01,-30.77,-55.07,29.23,47.16,-71.93,27.63,-35.64,579134958.4,1
1661.5,1650.48,1657.87,1604.23,1719.9,1651.62,1650.69,1633.97,-11.62,18.79,-24.97,27.45,47.87,24.54,52.82,66.37,-53.26,-20.78,-25.36,-51.55,46.74,33.45,-6.31,46.94,-21.99,579564808.9,1
1655.47,1650.5,1654.76,1606.7,1720.46,1647.83,1648.79,1634.22,-78.47,-14.67,-52.96,17.14,47.6,16.72,50.81,59.92,-66,-27.78,-29.3,-54.11,34,36.66,-18.45,39.47,-24.49,581271680.6,0
1634.6,1646.45,1649.13,1608.95,1720.95,1636.68,1642.53,1633.44,-11.86,-56.2,-81.83,6.52,47.08,9.09,48.06,58.78,-83.77,-42.46,-34.79,-57.67,16.23,32.32,-120.29,1.93,-44.62,578288114.3,0
1626.99,1638.21,1641.42,1609.08,1721.59,1620.53,1632.66,1631.67,-45.09,-49.67,-43.95,1.25,48.42,-1.43,45.39,56.26,-87.35,-53.79,-40.34,-61.27,12.65,20.96,-191.62,-26.87,-60.92,580073017.8,1
1618.53,1633.52,1638.48,1609.28,1722.24,1610.69,1625.08,1630.07,-67.81,-2.88,-49.02,-6.01,48.76,-9.07,45.74,55.18,-85.71,-52.78,-39.75,-60.89,14.29,14.39,-119.08,-13.41,-51.7,583280475.4,0
1614.37,1637.94,1638.33,1608.48,1722.84,1619.79,1627.43,1630.38,-2.25,-32.42,-16.92,-9.72,48.19,-9.02,51.34,55.69,-58,-41.12,-29.77,-54.42,42,22.98,-34.57,16.42,-32.73,580507207.9,1
1614.32,1634.89,1637.27,1607.81,1723.18,1626.53,1629.72,1630.76,25.63,-78.73,-30.57,-12.47,45.65,-8.36,51.57,58.4,-56.83,-44.2,-29.35,-54.14,43.17,33.15,19.57,36.36,-19.78,583824660.4,0
1615.98,1625.29,1633.84,1606.46,1723.46,1625.24,1628.43,1630.44,34.43,-3.58,-15.24,-12.34,42.34,-9.04,49.4,53.05,-67.06,-67.06,-33.03,-56.53,32.94,39.37,-34.1,15.81,-32.77,580940446.6,0
1619.92,1623.46,1631.7,1603.17,1723.59,1619.47,1624.71,1629.56,16.95,-25.36,14.07,-9.28,38.48,-11.28,47.57,48.53,-75.72,-75.72,-35.05,-58.56,24.28,33.46,-50.12,10.88,-37.24,581123097.3,0
1627.24,1622.89,1634.11,1602.35,1723.88,1622.18,1625.23,1629.48,-10.43,-31.23,-42.85,-11.47,39.04,-11.45,50.22,48.01,-64.15,-64.15,-25.34,-55.85,35.85,31.02,-38.77,19.05,-31.41,578483326.8,1
1624.06,1619.21,1630.66,1600.81,1724.13,1622.15,1624.66,1629.19,-17.9,-18.16,-96.63,-18.2,38.9,-9.76,49.47,47.44,-67.38,-67.38,-26.62,-56.61,32.62,30.92,-25.59,22.77,-28.86,580540862.6,0
1619.94,1617.13,1623.57,1600.62,1724.32,1621.25,1623.71,1628.81,-3.21,5.07,-6.79,-18.8,36.42,-10.96,49.08,47.48,-50.44,-68.95,-27.24,-56.98,49.56,39.34,-39.22,15.11,-33.11,580421636.5,0
1621.73,1618.85,1623.95,1600.43,1724.48,1624.68,1625.14,1628.92,23.61,43.34,-1.75,-17.28,31.91,-14.68,50.95,49.38,-38.58,-61.8,-24.42,-55.31,61.42,47.87,24.37,30.52,-20.41,582393866.1,1
1626.74,1623.33,1623.93,1600.22,1724.68,1627.46,1626.57,1629.08,5.42,42,-25.81,-17.32,29.84,-11.82,51.18,51.12,-37.21,-60.95,-24.08,-55.11,62.79,57.92,68.73,40.77,-10.19,584012733.2,0
1628.5,1627.87,1622.32,1599.68,1724.82,1630.44,1628.36,1629.37,14.3,-1.61,-3.86,-15.43,28.94,-9.22,51.75,47.06,-33.99,-58.95,-23.29,-53.37,66.01,63.41,43.81,33.59,-14.83,581918420.9,1
1632.3,1628.18,1622.38,1599.34,1724.98,1633.99,1630.67,1629.83,21.65,1.09,26.72,-11.25,23.39,-10.76,52.58,46.69,-17.06,-56.19,-22.2,-51.06,82.94,70.58,58,36.31,-10.93,584120516.5,1
1636.38,1628.16,1624.2,1600.29,1725.17,1635.93,1632.34,1630.22,8.27,17.18,51.61,-7.58,13.4,-10.78,52.32,45.81,-18.47,-56.93,-22.49,-48.72,81.53,76.83,94.75,44.67,0.05,586987162,1
1644.41,1633.07,1630.17,1603.31,1725.52,1647.87,1639.5,1631.85,38.73,63.78,80.73,-2.59,8.52,-7.63,57.98,48.16,-2.87,-38.13,-15.06,-41.37,97.13,87.2,193.36,68.8,25.48,585341576.7,1
1657.04,1641.89,1637.68,1606.2,1726.12,1663.97,1649.8,1634.37,59.77,68.59,58.16,0.3,6.82,-1.46,61.72,55.11,-11.99,-23.72,-9.37,-34.59,88.01,88.89,232.4,98.56,55.67,590169349.7,1
1668.25,1648.38,1641.57,1610.15,1726.65,1673.45,1657.55,1636.64,51.34,70.33,52.43,3.49,3.46,3.12,60.83,54.21,-15.61,-25.92,-10.24,-34.64,84.39,89.84,181.41,99.82,61.89,591066526.7,0
1673.82,1653.06,1643.63,1614.31,1727.08,1671.95,1659.63,1637.91,29.12,49.51,46.3,5.86,0.73,2.18,55.41,51.11,-37.18,-39.76,-15.71,-34.38,62.82,78.4,98.74,79.15,46.75,588522620.4,0
1671.05,1653.71,1643.87,1619.28,1727.34,1656.62,1653.5,1637.44,-45.78,-5.61,18,6.01,-1.42,3.02,47.12,46.61,-76.68,-65.11,-25.72,-40.72,23.32,56.84,-15.32,27.09,6.76,583788151.5,0
1660.86,1652.64,1644.79,1624.82,1727.52,1644.68,1647.56,1636.79,-75.37,-12.2,-6.78,7.4,-1.52,6.82,46.23,48.65,-72.14,-68.15,-30.96,-41.67,27.86,38,-100.72,-23.9,-23.12,580150028,1
1655.75,1656.4,1647.86,1628.82,1727.96,1653.33,1651.75,1638.11,-21.81,34.22,48.52,12.98,-1.11,9.22,55.08,56.03,-31.59,-38.78,-19.01,-32.41,68.41,39.86,24.49,49.72,28.63,583617878.6,1
1651.88,1660.07,1651.51,1633.04,1728.32,1659.92,1655.63,1639.49,4.15,32.01,53.66,15.3,-1.44,10.66,55.48,50.24,-29.57,-37.32,-22.03,-31.95,70.43,55.57,60.45,79.42,48.3,586967347.1,1
1656.26,1665.04,1656.6,1637.3,1728.76,1670.21,1662.03,1641.5,64.86,50.98,59.25,17.65,-0.13,13.96,58.28,47.38,-15.16,-13.05,-16.55,-28.66,84.84,74.56,94.37,113.78,69.96,587112151.7,1
1668.31,1669.68,1660.51,1640.99,1729.14,1675.55,1666.43,1643.25,65.42,14.49,53.22,20.69,2.56,16.58,57.28,56.76,-18.89,-16.27,-18.22,-27.51,81.11,78.79,83.87,114.34,73.84,587436437.4,0
1686.62,1673.74,1666.18,1644.45,1729.64,1687.82,1674.78,1645.96,41.74,16.19,75.96,23.76,6.88,18.05,61.37,58.54,-4.87,-4.24,-10.05,-19.33,95.13,87.03,110.59,150.11,95.46,581493911.9,1
1700.93,1678.34,1673.73,1649.29,1730.22,1705.93,1687.03,1649.73,69.05,49.72,101.06,26.62,11,19.16,65.44,58.92,-4.8,-4.28,-3.39,-13.4,95.2,90.48,152.72,205.87,127.73,584199393,1
1718.68,1685.28,1682.36,1653.02,1730.88,1724.57,1700.63,1654.13,71.04,92.9,122.02,29.33,15.66,20.69,67.85,62.98,-11.29,-10.26,-10.26,-7.64,88.71,93.01,188.57,261.49,165.38,587887410.2,1
1739.97,1698.11,1693.6,1656.37,1731.66,1748.8,1718.2,1659.74,111.05,171.32,125.54,31.05,21.02,24.74,71.68,69.13,-1.05,-0.96,-0.96,-5.12,98.95,94.29,186.45,276.06,189.23,585029599.4,1
1766.58,1717.44,1704.14,1659.63,1732.43,1772.28,1736.58,1665.99,106.9,198.46,123.09,33.55,27.68,29.53,73.77,74.38,-1.89,-1.89,-1.75,-0.87,98.11,95.26,165.57,281,210.47,590007046.3,1
1777.06,1731.84,1709.04,1661.73,1732.77,1769.78,1741.7,1669.86,22.62,94.15,72.34,34.31,32.82,30.05,61.64,66.53,-24.87,-24.87,-22.95,-11.41,75.13,90.73,101.09,208.57,177.72,594801024.9,0
1783.48,1742.21,1714.88,1664.09,1733.17,1771.27,1747.62,1673.95,12.41,101.16,105.31,36.58,38.27,28.6,62.79,63.96,-20.87,-20.87,-19.26,-9.58,79.13,84.12,67.68,171,157.48,590004085.6,1
1787.86,1753.27,1723.08,1666.96,1733.64,1775.43,1754.19,1678.26,-13.51,92.95,157.81,41.96,43.83,28.44,63.95,64.5,-16.86,-16.86,-15.56,-7.74,83.14,79.14,78.17,183.72,175.24,592542908.8,0
1781.55,1760.76,1733.07,1669.93,1734.05,1772.19,1756.28,1681.69,-53.56,79.48,144.9,47.8,47.49,29.15,60.11,64.41,-24.48,-24.48,-22.59,-11.23,75.52,79.27,43.71,141.39,149.15,590995386.4,0
1772.38,1769.48,1743.97,1671.9,1734.47,1772.6,1759.4,1685.28,8.65,61.06,102.8,49.88,49.88,32.82,61.18,66.91,-25.45,-21.22,-19.58,-9.74,74.55,77.74,38.05,136.42,147.6,590865993.7,1
1775.58,1776.32,1751.83,1673.84,1734.88,1775.32,1763.28,1689.03,6.49,38.6,107.65,51.96,51.53,37.51,62.22,66.06,-26.42,-18.13,-16.73,-8.32,73.58,74.55,57.06,146.09,159.85,592961692.8,0
1783.56,1783.52,1761.91,1676.26,1735.42,1788.27,1772.54,1693.93,30.43,52.34,123.38,54.43,54.75,39.84,66.62,69.02,-6.62,-4.03,-3.72,-1.85,93.38,80.5,102.24,165.79,183.03,590874348.4,1
1789.61,1788.74,1770.71,1678.62,1735.88,1796.84,1780.07,1698.64,48.28,16.71,127.76,57.29,58.47,42.13,66.56,69.36,-7.01,-4.12,-3.8,-3.06,92.99,86.65,106.52,161.4,180.7,593721514.9,1
1800.61,1791.08,1780.32,1682.39,1736.4,1804.79,1787.46,1703.42,47.28,1.44,108.34,58.54,63.68,43.6,67.45,69.02,-6.79,-3.82,-3.53,-1.78,93.21,93.19,115.64,157.59,181.54,594481138.6,0
1809.7,1791.04,1787.92,1685.97,1736.87,1809.48,1793.17,1707.95,38.11,54.09,76.71,57.6,70.81,45.28,66.92,68.68,-9.49,-4.58,-4.23,-3.71,90.51,92.24,99.12,144.35,175.64,594797311.3,0
1821,1798.29,1794.72,1689.61,1737.39,1818.75,1801.19,1713.02,23.09,63.02,75.43,55.81,76.94,46.99,69.46,69.6,-1.4,-0.52,-0.48,-2.38,98.6,94.1,128.66,151.58,189.07,595504553.6,1
1828.14,1805.85,1801,1693.2,1737.89,1829.12,1810.04,1718.38,35.88,66.1,52.59,53,81.28,48.02,71.1,70.06,-0.33,-0.13,-0.12,-0.59,99.67,96.26,126.07,147.84,192.26,598526398.3,1
1832.51,1811.06,1803.76,1697.16,1738.41,1831.36,1814.73,1722.99,15.14,70.14,16.58,48.91,84.41,47.22,66.81,68.38,-16.06,-6.47,-6.02,-3.16,83.94,94.07,105.69,136.32,183.98,602135848.3,0
1837.83,1819.22,1805.76,1702.23,1739.07,1836.68,1820.66,1727.86,28.47,73.91,82.56,49.3,88.7,43.42,68.49,67.12,-5.36,-2.16,-2.01,-1.05,94.64,92.75,95.14,127.83,178.08,600303731.9,1
1842.88,1826.29,1811.43,1705.7,1739.98,1839.14,1824.91,1732.42,6.79,63.32,69.81,47.94,91.1,36.35,67.45,65.04,-8.4,-3.38,-3.15,-1.65,91.6,90.06,89.94,122.96,174.44,602768687.6,0
1844.03,1832.52,1816.34,1708.19,1740.74,1840.45,1828.21,1736.75,-6.8,28.87,59.3,44.15,91.33,32.68,67.11,65.41,-9.34,-3.76,-3.5,-1.84,90.66,92.3,83.48,115.87,169.37,602084745.7,0
1843.03,1835.59,1820.71,1712.56,1741.66,1841.92,1831.24,1740.99,9.03,30.89,79.17,41.62,90,30.42,67.42,68.83,-7.65,-3.08,-2.87,-4.42,92.35,91.54,49.3,103.4,156.86,599648510.4,1
1848.47,1840.49,1827.66,1717.15,1742.47,1848.96,1837.02,1745.78,15.71,42.34,89.62,41.11,87.41,28.1,70.5,76.8,-5.79,-2.38,-2.22,-2.36,94.21,92.41,109.76,116.82,171.32,602257798.4,1
1851.97,1844.9,1834.19,1721.27,1743.29,1854.25,1842.08,1750.44,20.75,45.96,84.07,40.2,84.77,27.75,70.79,77.79,-11.67,-4.65,-3.76,-2.05,88.33,91.63,132.76,115.74,172.26,603360963.3,0
1855.5,1849.19,1839.97,1725.7,1744.03,1856.73,1845.64,1754.8,18.63,24.41,47.5,37.29,84.95,26.62,69.49,74.35,-19.01,-6.86,-4.77,-4.6,80.99,87.84,115.31,108.28,164.28,602113770.6,0
1864.35,1854.19,1845.19,1731.16,1745,1866.92,1853.22,1760,42.44,37.45,73.33,35.19,85.02,26.72,73.74,75.78,-1.32,-0.53,-0.35,-6.74,98.68,89.33,131.95,110.9,166.95,600057297.9,1
1880.13,1861.58,1853.04,1737.87,1746.12,1885.87,1866.05,1766.42,60.73,87.93,103.07,34.99,85.37,26.76,78.35,76.83,-4.39,-2.24,-1.6,-0.95,95.61,91.76,211.2,136.02,192.69,604456512.5,1
1887.87,1868.17,1858.83,1744.09,1747.07,1891.16,1872.54,1771.72,36.93,54.42,82.89,35.23,86.43,27.02,70.32,73.86,-22.26,-11.81,-8.14,-4.49,77.74,90.68,155.79,126.8,182.27,607118206,0
1895.35,1873.66,1864.78,1749.37,1747.89,1894.86,1877.94,1776.84,40.56,58.18,64.97,34.83,86.99,28.26,70.39,72.29,-24.77,-12.64,-8,-7.57,75.23,82.86,125.34,120.96,174.21,602407295.8,0
1913.14,1884.32,1872.88,1755.58,1748.93,1913.45,1891.16,1783.65,63.32,107.57,100.77,36.68,88.57,31.79,76.51,73.45,-0.28,-0.18,-0.1,-0.88,99.72,84.23,144.71,133.86,184.74,595454640,1
1923.37,1893.86,1879.2,1761.9,1749.84,1921.77,1899.75,1789.72,14.66,93.56,102.59,39.99,88.29,31.58,72.44,70.2,-13.03,-8.5,-4.84,-2.76,86.97,87.31,131.77,136.61,183.92,599418511.7,0
1923.92,1902.02,1885.68,1768.27,1750.49,1923.36,1904.62,1795.08,24.77,63.48,79.19,39.86,87.69,30.6,68.61,65.63,-21.7,-14.16,-8.06,-4.59,78.3,88.33,74.33,117.67,165.33,597277806,0
1925.87,1906.87,1890.27,1773.95,1750.99,1919.41,1905.87,1799.65,9.27,46.7,67.45,39.77,86.36,30.54,64.01,61.35,-32.61,-21.28,-12.12,-6.9,67.39,77.55,64.01,112.84,158.45,598403870,0
1925.58,1910.47,1894.32,1779.52,1751.38,1913.21,1904.95,1803.61,-49.81,39.13,57.76,39.71,84.9,28.7,60.88,68.75,-40.4,-26.36,-15.01,-9.67,59.6,68.43,15.81,94.36,139.9,594676036.8,0
